gene_id	Adult_Brain	Adult_Head	Adult_Midgut	Adult_Hindgut	Adult_FatBody	Adult_MalpighianTubule	Adult_Carcass	Adult_Ovary	Adult_Testis	Larval_Hindgut	Larval_FatBody	Larval_MalpighianTubule	Larval_Midgut	Larval_Carcass
LOC118262332								0.3484009	1.1071159		0.035150133		0.21916112	
LOC118262333								3.5426898	5.511226		0.071464986		0.8536209	
LOC118262336								9.312135	7.6331935		7.7175555		7.7580748	
LOC118262337								5.4750504	7.799955		1.5239067		3.1836293	
LOC118262339								7.268166	4.940458		4.494269		6.3797555	
LOC118262343								4.4302597	4.4264402		2.0869374		3.3196564	
LOC118262344								0.0714131	0.28863674		0.016829196		2.942046	
LOC118262345								4.968856	6.04919		1.7392268		4.357913	
LOC118262346								2.3566935	9.531596		0.36996844		0.08896256	
LOC118262347								5.753853	6.5026846		1.4359512		2.5344813	
LOC118262348								5.4200473	4.258378		4.1341205		4.4417386	
LOC118262349								7.148389	4.6799426		5.267874		6.3401356	
LOC118262350								4.178547	3.9260094		3.9107752		4.0930753	
LOC118262353								0.017748538	0.2774561		0.0056471624		0.015194004	
LOC118262354								0.41494092	5.426277		0.12649684		0.6456869	
LOC118262355								6.0198927	4.0074325		6.1611342		6.942045	
LOC118262356								0.0	0.0		0.0		0.0	
LOC118262358								3.1241767	1.8209646		1.885589		1.1896154	
LOC118262359								2.2122815	1.1653255		0.15094203		1.2673423	
LOC118262360								4.463822	6.1057916		0.8994521		2.1668994	
LOC118262361								4.2270346	4.3956265		0.99646455		2.5067675	
LOC118262362								3.6620102	3.9917133		0.387578		1.6676631	
LOC118262363								6.6014457	4.6571674		4.2147975		3.9621983	
LOC118262364								7.2388988	7.8354316		4.391763		7.314916	
LOC118262365								4.3827195	8.731815		2.6243038		4.0120215	
LOC118262367								8.120954	8.449845		11.396437		5.336062	
LOC118262370								5.0295944	2.790937		4.725904		3.4485922	
LOC118262371								4.324033	6.4904046		0.9225681		0.8190248	
LOC118262372								3.6573055	5.8046722		1.2210082		3.39016	
LOC118262376								0.23045339	0.27507815		0.0		0.033922005	
LOC118262377								5.208328	5.134101		1.9764904		3.8869374	
LOC118262378								6.777421	7.4797864		6.0725236		8.157458	
LOC118262379								5.007873	3.306959		1.5674028		2.2254045	
LOC118262380								6.481509	3.8501918		0.36257958		1.7452846	
LOC118262381								5.323683	1.767093		1.8481764		4.51684	
LOC118262382								3.1271641	0.5968364		0.43893003		0.75131685	
LOC118262383								6.75729	7.132539		2.5360508		5.1633496	
LOC118262384								0.03764665	0.029933212		0.0		0.16104545	
LOC118262385								7.260373	3.7346277		3.0439878		4.382713	
LOC118262386								3.7296293	1.9996296		1.8191642		6.039383	
LOC118262388								2.1207495	0.5209294		0.6891884		0.73783326	
LOC118262389								7.0173	5.658329		3.1328423		3.9275985	
LOC118262390								4.8310404	4.0601134		1.825957		3.2747076	
LOC118262391								5.078819	5.8183784		1.5218544		3.9211526	
LOC118262393								5.358493	2.752111		1.7738695		2.5568948	
LOC118262395								3.0727282	1.4272183		0.72505206		1.2554711	
LOC118262397								4.2081704	2.4178958		1.7413319		1.7691317	
LOC118262398								1.1455404	0.5318713		0.015617863		0.07711838	
LOC118262399								3.145304	4.1663513		0.42198247		1.4584023	
LOC118262401								0.6917122	0.11936687		0.023965975		0.67254466	
LOC118262402								0.07480328	0.0		0.0		0.0	
LOC118262403								5.702437	4.3503513		4.9573083		4.684256	
LOC118262404								0.4423485	0.14211796		0.112558335		0.20350736	
LOC118262405								0.21053995	0.049687713		0.0		0.048862495	
LOC118262406								5.738831	5.049677		2.030417		4.6028457	
LOC118262407								6.4588957	7.8941045		1.5082438		3.254444	
LOC118262408								5.9229064	6.0534573		2.277248		2.1753542	
LOC118262409								6.1820555	4.3361087		4.6780987		4.674303	
LOC118262410								5.636748	3.5278926		0.19795243		1.6644819	
LOC118262411								3.507702	2.9377341		2.5307777		6.8388715	
LOC118262412								6.9576693	5.7032228		3.4085362		5.0502234	
LOC118262413								4.55046	3.9933403		6.451264		5.424725	
LOC118262414								2.3777516	3.26467		3.002106		3.6851878	
LOC118262415								6.2138658	6.8196363		2.0488653		3.5069098	
LOC118262416								0.27059302	4.135861		0.0		0.049540322	
LOC118262417								0.009312151	4.534772		0.05077698		0.17587996	
LOC118262418								5.369525	3.6023855		1.9281702		3.9169195	
LOC118262419								11.938341	11.079068		11.888343		11.192239	
LOC118262420								5.679579	4.565366		1.7638429		3.932927	
LOC118262421								4.789073	5.9882455		1.9077655		3.1703446	
LOC118262423								5.955849	3.396028		2.638839		3.2281754	
LOC118262424								5.817551	6.200818		3.046673		4.957317	
LOC118262425								0.19611596	7.7180057		0.1455068		0.30211774	
LOC118262426								8.633196	6.3870974		6.3711596		9.13324	
LOC118262427								3.1925423	2.083177		0.23200497		2.2869856	
LOC118262428								0.06585803	7.7158804		0.23690878		0.028943729	
LOC118262429								0.14299154	0.0		0.12376968		0.26880437	
LOC118262430								7.186237	7.4811783		5.740671		7.212279	
LOC118262431								5.937403	0.28299236		0.07775797		6.0399027	
LOC118262432								0.6048549	1.7057283		0.06167987		1.0398414	
LOC118262433								1.1433458	0.0		0.116744205		0.09095136	
LOC118262435								12.542825	10.00976		11.490647		10.622471	
LOC118262436								4.090273	4.3699427		0.55825675		1.8613197	
LOC118262437								3.821279	4.868109		0.51612914		1.6712066	
LOC118262438								2.32385	1.698736		0.4456969		1.3685654	
LOC118262439								3.2942314	3.2449722		1.6387632		4.768467	
LOC118262440								5.724025	5.1189604		2.8519843		3.9077616	
LOC118262441								7.075755	6.131519		7.427572		7.479731	
LOC118262442								6.6350627	8.366532		3.979852		5.0641274	
LOC118262443								6.479122	4.6440234		2.7892888		4.3846207	
LOC118262444								3.6263304	3.4178526		1.0105574		3.0899491	
LOC118262445								8.648097	9.461283		6.6917725		7.9790516	
LOC118262446								7.972297	6.200718		5.6972837		5.6789646	
LOC118262447								5.438492	3.4640236		3.1683311		4.320321	
LOC118262448								2.8736694	2.7315292		1.1644804		2.3466237	
LOC118262449								4.2390537	5.147613		0.41487658		1.5563577	
LOC118262451								4.8175864	0.06458408		0.07443485		1.3638399	
LOC118262452								2.618116	5.207415		2.7694583		1.6318717	
LOC118262453								2.1749117	2.5547662		1.6638094		0.36663678	
LOC118262454								5.008018	2.0879445		0.6456114		2.2562296	
LOC118262455								4.260032	2.2723093		1.649941		3.0460072	
LOC118262457								6.874551	6.448917		6.0366063		6.0909805	
LOC118262458								5.350175	8.242207		2.411364		4.5082808	
LOC118262459								0.09144249	5.289169		0.05576219		0.17795964	
LOC118262460								0.11366523	0.40358943		0.087556556		0.5745575	
LOC118262461								0.073775634	0.0		0.0		0.08308485	
LOC118262462								5.9414625	10.787178		2.7318373		4.011054	
LOC118262463								0.028698107	0.011442941		0.0066792835		0.082282096	
LOC118262464								6.9529643	6.211755		8.203924		7.853641	
LOC118262465								5.038355	3.1220841		1.7763287		2.8612356	
LOC118262467								5.132289	6.17066		1.1005757		2.867471	
LOC118262468								2.5756378	2.2999544		0.47388333		1.0361367	
LOC118262469								5.158716	5.1760416		1.7165916		3.707409	
LOC118262470								5.6929693	5.0247955		1.7553709		3.0560434	
LOC118262471								3.8641732	6.1428757		0.1857585		1.2091987	
LOC118262472								4.834277	4.3683004		1.6441244		3.0329585	
LOC118262473								3.103132	0.11364584		0.10857965		1.4075432	
LOC118262474								3.9318857	3.8675818		3.509915		0.877646	
LOC118262475								0.5178993	0.25275		0.03994264		0.5035972	
LOC118262476								0.7501269	0.0		0.0		0.047552638	
LOC118262477								4.3987355	3.0423582		1.930411		2.3990471	
LOC118262478								4.7707977	4.5269427		2.1137085		2.853712	
LOC118262479								3.4786327	4.5332747		2.883052		2.6424549	
LOC118262480								8.140033	7.267819		5.2848372		5.8366876	
LOC118262481								5.3360105	6.220765		1.6987927		2.9943955	
LOC118262483								5.7776856	5.550297		2.2297313		3.9335942	
LOC118262484								3.2863982	1.5021843		1.4756211		3.5777879	
LOC118262486								0.60355955	0.16121924		0.0066248444		0.21961537	
LOC118262487								4.3819723	4.0836763		1.1640936		3.4788969	
LOC118262488								4.7969913	4.472255		2.373474		3.6470122	
LOC118262489								0.93051565	0.06840666		0.017078547		1.3504884	
LOC118262491								4.9627028	2.9206607		0.5394607		1.9543761	
LOC118262492								6.648869	1.8600011		1.8502221		2.4470792	
LOC118262494								9.327929	6.245524		5.4398293		8.076511	
LOC118262495								0.35784996	1.7657677		0.086318806		0.8822673	
LOC118262496								0.72222936	0.29971892		0.0		0.34390572	
LOC118262497								5.92136	5.482151		3.3281243		4.5796995	
LOC118262498								3.452345	3.6469336		2.2042873		3.0930216	
LOC118262499								1.8715242	1.3612176		0.12177125		3.7801766	
LOC118262500								3.4000657	1.9600207		1.7491827		2.4387286	
LOC118262501								4.0680213	2.428011		0.46093643		1.9056715	
LOC118262502								7.026865	6.3472843		6.609293		7.2223296	
LOC118262503								8.668278	5.9765205		4.412894		5.3504405	
LOC118262504								2.5108378	1.595031		0.8791134		2.2314348	
LOC118262505								6.547316	5.799561		5.8821855		7.8808184	
LOC118262506								3.3057353	2.278967		2.4098089		3.3341215	
LOC118262507								2.4407585	3.2677398		1.0566311		3.8575516	
LOC118262508								2.3766325	3.3041723		0.056424383		0.5788567	
LOC118262509								8.912428	9.446538		6.4941583		7.355877	
LOC118262510								1.8686606	0.7183631		2.725784		4.14813	
LOC118262513								5.703389	9.749435		12.168539		9.9038105	
LOC118262514								6.2172613	2.988094		2.4674475		2.7649937	
LOC118262515								8.506301	3.6276307		3.9370148		4.0940385	
LOC118262516								6.845614	5.6265516		4.1866517		4.7722926	
LOC118262517								11.024658	10.780349		10.885618		10.400079	
LOC118262518								5.9465675	3.3273034		1.4567578		2.2850485	
LOC118262521								0.0	3.689654		0.008178969		0.005639282	
LOC118262522								6.451588	5.843587		9.717297		2.7979054	
LOC118262523								0.6522927	0.07078231		0.041893892		0.95092446	
LOC118262524								4.936113	5.1262074		1.6198264		3.3102775	
LOC118262525								4.888252	4.7035975		7.5745635		2.4235704	
LOC118262527								4.700625	3.5155914		2.8393776		5.5651565	
LOC118262529								0.057444785	7.5606036		0.14788233		0.028210616	
LOC118262530								1.2442858	0.19503692		0.76913744		6.9142165	
LOC118262531								2.6642852	2.0928166		1.7436287		2.931605	
LOC118262532								0.0	0.0		0.0		0.0	
LOC118262533								6.4078445	3.622208		2.5729442		3.6980567	
LOC118262534								6.7847342	5.6638317		6.732089		5.5981464	
LOC118262535								2.5462258	9.286975		0.9066303		1.0699053	
LOC118262536								4.520638	3.3333075		0.65748984		1.5996743	
LOC118262537								4.8231025	4.865271		1.6461195		3.6275508	
LOC118262538								7.1604924	4.370441		2.8637798		4.1334753	
LOC118262539								4.8094397	2.816994		0.28592646		2.2053325	
LOC118262540								5.8997426	5.9984584		3.1129644		5.8540993	
LOC118262544								2.8078508	2.1112957		0.65046763		1.3929775	
LOC118262546								5.1425643	5.30731		4.402144		7.0827746	
LOC118262547								0.6782251	0.6966452		1.0820044		0.6545522	
LOC118262548								0.01504679	3.6251876		0.005632601		0.0009120796	
LOC118262549								0.10293539	2.009205		0.19615409		0.18232463	
LOC118262551								3.1932464	1.9633015		1.4998846		2.4409819	
LOC118262553								0.49306956	0.055245027		0.055858817		0.1399697	
LOC118262554								9.462147	8.815348		5.2987657		9.840058	
LOC118262555								0.46955833	0.42912883		0.29683205		1.434558	
LOC118262556								2.7175448	0.0		0.05425835		0.69204694	
LOC118262557								0.22425182	5.7409844		0.0		1.4612991	
LOC118262558								6.3343854	6.887104		7.086983		3.6352098	
LOC118262559								0.33433765	0.2897009		0.043498613		3.290552	
LOC118262560								5.076832	2.529959		1.410059		2.5656745	
LOC118262561								6.873655	6.115071		3.7568889		4.4179435	
LOC118262562								4.326087	3.9683473		0.76351994		2.5207772	
LOC118262563								4.312333	4.8132677		2.0670483		5.014232	
LOC118262564								4.467227	6.2581854		2.0761442		3.038073	
LOC118262565								3.6606643	1.3774121		2.8567076		2.5906157	
LOC118262566								2.5662045	2.2613065		0.5202513		1.7375848	
LOC118262567								1.9577502	2.1339111		1.3354083		2.5158792	
LOC118262568								2.580147	2.1997008		0.55010855		3.1962178	
LOC118262570								6.7740355	6.1686726		3.526888		4.8995953	
LOC118262571								4.4123116	4.582891		2.1225047		3.4319258	
LOC118262572								3.786793	4.6973963		1.7145925		3.6296248	
LOC118262573								6.4908485	7.8762884		5.603763		5.585107	
LOC118262575								4.511757	5.865235		3.426793		5.751948	
LOC118262578								6.508375	3.153265		4.297172		4.281094	
LOC118262579								6.2184434	4.3165736		3.3644342		3.9946885	
LOC118262580								4.1028423	4.716851		2.3469048		4.5678906	
LOC118262581								5.8293915	3.6117754		1.6248482		2.4092832	
LOC118262584								0.25065246	5.1264086		0.2162537		0.13508283	
LOC118262586								6.066324	6.908446		1.3514407		3.989309	
LOC118262587								3.4339294	4.0609555		2.8750997		3.1586213	
LOC118262596								7.966382	5.4813514		2.92964		4.2423263	
LOC118262600								0.0	0.26385674		0.014264517		0.07453267	
LOC118262603								3.3018887	2.5499065		0.8991502		3.2942727	
LOC118262605								5.8457193	6.7157674		3.374641		4.868427	
LOC118262606								8.274331	5.5844555		3.2605052		4.884312	
LOC118262608								6.2513323	7.3785667		5.7888665		6.8807607	
LOC118262609								5.017738	4.2960944		5.5837927		4.642532	
LOC118262610								1.2782538	7.0162754		0.033332087		0.005299874	
LOC118262611								5.4390373	6.0143967		1.9094745		3.3443594	
LOC118262612								5.1404138	6.935333		2.7974913		4.7828717	
LOC118262614								6.5025706	6.855485		2.4658055		5.4795504	
LOC118262615								7.194427	6.4683313		5.1438565		6.1781387	
LOC118262616								3.9892838	4.7214913		0.69707555		5.076968	
LOC118262617								6.233403	3.794705		2.786058		4.959451	
LOC118262618								2.1894653	4.4372654		1.1377078		2.9071078	
LOC118262619								7.114092	4.1524405		2.7226841		3.976088	
LOC118262620								4.9953527	5.645962		2.4132		3.2513041	
LOC118262623								4.0609226	1.6843089		0.0		0.65223163	
LOC118262624								2.7156115	0.16215573		0.14825965		2.7485645	
LOC118262625								8.078132	6.004059		4.406293		4.421533	
LOC118262626								5.547712	2.972212		1.1377467		1.6908377	
LOC118262627								0.12855402	0.13066968		0.0		0.12731773	
LOC118262628								6.130746	2.67822		6.9658194		7.4975047	
LOC118262630								6.3152637	6.5410776		1.9355943		3.0029173	
LOC118262631								7.4484873	5.874838		6.2624993		7.015301	
LOC118262632								0.12933977	0.0		0.0		0.5061589	
LOC118262633								4.8522234	2.763595		2.3861887		3.2113907	
LOC118262634								0.34191796	0.0		0.0		2.996094	
LOC118262635								5.7338076	5.923095		2.9443069		4.95788	
LOC118262637								1.8342628	0.98808163		0.15429771		6.373419	
LOC118262638								4.085933	2.265803		1.0373075		1.783315	
LOC118262639								2.2436504	2.4862459		0.16859622		0.60278404	
LOC118262640								1.1603212	0.66334856		0.21231201		5.375305	
LOC118262641								2.8514113	2.119327		1.6176714		5.1788073	
LOC118262643								6.7694345	6.258482		4.534651		5.7012644	
LOC118262649								10.1758375	6.808572		6.3071804		6.9539027	
LOC118262650								4.8925776	6.1435895		2.4258103		4.168969	
LOC118262651								0.21082632	0.0		0.009470716		0.008240018	
LOC118262652								5.027764	2.9911356		2.2105467		3.4753652	
LOC118262653								0.32337108	0.0		0.031877007		0.16493776	
LOC118262654								5.5626535	0.73399955		2.5103562		4.3070674	
LOC118262655								3.8780196	3.8567986		0.40829268		3.6214743	
LOC118262656								6.3036504	3.8405015		4.116977		5.1354413	
LOC118262657								2.672301	5.7221055		0.18144968		0.5569201	
LOC118262659								2.533033	0.85120076		0.19648552		1.4686438	
LOC118262660								1.5071703	1.8545259		0.8363534		1.0676386	
LOC118262661								5.4765353	5.7942634		2.3322775		4.163419	
LOC118262662								4.378657	5.175395		0.8453572		3.0894043	
LOC118262663								6.2651043	0.39932644		0.40706518		4.215009	
LOC118262664								4.202141	3.9507387		1.4310589		2.770673	
LOC118262666								7.503727	5.271369		4.4271007		4.341306	
LOC118262667								3.9950676	1.9461378		1.9615264		2.7603285	
LOC118262668								0.80355173	3.8245506		0.0		1.2032273	
LOC118262670								3.9387107	4.1604824		2.323933		3.99311	
LOC118262671								5.4221	5.6569195		1.2314746		4.2998514	
LOC118262673								1.4893477	1.6904378		3.9462998		1.8481237	
LOC118262675								7.076843	5.0542006		4.266068		4.7520494	
LOC118262676								1.1826581	0.8607587		0.016235135		0.92974645	
LOC118262677								3.8053577	2.7871554		1.7066131		3.5607257	
LOC118262678								0.53046924	0.052066		0.0		0.45618606	
LOC118262679								0.07725352	5.5496216		4.0586123		0.5059826	
LOC118262681								0.51820576	1.1094896		0.0		9.984822	
LOC118262683								3.2399702	6.548628		1.1046426		2.907937	
LOC118262686								0.8019592	0.48281446		0.105237626		0.062488243	
LOC118262687								1.3791038	1.5972137		0.21720499		1.509328	
LOC118262688								3.5680416	4.3970046		0.32889977		1.2684695	
LOC118262690								0.16579089	0.31231603		0.0		0.028068772	
LOC118262691								0.82992494	2.7411199		2.9754496		0.49675065	
LOC118262693								0.08145272	5.069028		0.48509496		3.2178798	
LOC118262695								4.5174036	0.0		0.012954558		0.0814875	
LOC118262696								6.5377126	6.717106		4.6265135		7.0184484	
LOC118262698								0.12550932	12.812606		1.9880189		0.104024075	
LOC118262699								2.0468612	1.4193571		2.1545525		4.1830144	
LOC118262700								2.2145257	1.6968001		2.8056278		3.7672024	
LOC118262701								7.074394	4.1855907		3.8334029		4.3117023	
LOC118262703								3.7960434	3.6757853		1.3310938		2.7869573	
LOC118262704								0.0	0.053291544		0.0		0.0	
LOC118262707								7.2125607	3.8218918		4.1128774		4.0033345	
LOC118262708								2.4932344	3.7749126		0.32772726		0.54729414	
LOC118262709								3.7097769	5.2457066		0.31812721		1.7397388	
LOC118262710								6.7488413	5.1187606		4.027081		4.8249254	
LOC118262711								0.18945992	0.0		0.0		7.090417	
LOC118262712								0.08360414	0.7625989		0.0		0.49587524	
LOC118262713								0.19469208	0.0		0.0		0.09501353	
LOC118262714								5.216483	4.997294		2.2677946		4.701345	
LOC118262715								0.44649726	0.7662485		0.12516953		1.3979796	
LOC118262719								0.0	2.2128298		0.044777974		0.06323394	
LOC118262720								0.0	7.0132546		0.0		0.03464786	
LOC118262721								0.013387254	4.612647		0.0		5.76776	
LOC118262722								0.0	0.0		0.0		0.073042236	
LOC118262723								0.012705687	1.1797723		0.0		5.8476896	
LOC118262724								0.10047211	1.9551729		0.0		0.0	
LOC118262725								4.4132385	4.813373		1.8688262		4.1466985	
LOC118262727								5.1499867	1.1836778		4.065907		9.094586	
LOC118262728								0.33835816	0.7564087		0.023036538		0.20076063	
LOC118262729								0.01675423	0.17564274		0.0		0.23823446	
LOC118262730								0.84761226	1.868708		0.07536555		0.18617335	
LOC118262731								5.1932364	2.183173		0.38683778		1.7053131	
LOC118262734								7.37846	8.026883		4.2139525		6.425815	
LOC118262736								7.6426253	2.0916433		1.4741317		5.1678576	
LOC118262737								0.421444	5.305092		0.0		0.015621436	
LOC118262738								7.3892074	4.955182		3.2481632		3.7727175	
LOC118262739								8.089726	5.230788		4.599669		4.743265	
LOC118262740								6.3558836	12.186139		3.367719		5.007315	
LOC118262741								6.526183	6.729138		4.029372		5.756623	
LOC118262742								0.08180344	1.2055818		0.13103832		0.4268782	
LOC118262743								6.358273	3.1702034		3.403395		3.1512017	
LOC118262744								5.8129845	2.637921		2.267603		2.2922633	
